Barbados,,,,,,,,,,,,,,,,,,,81729.00,,,,,,,,,,,,,,,,,,,,81729.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136000.00,,,,,,,,,,153000.00,,,,,,,,,,162000.00,,,,,,,,,,172000.00,,,,,,,,,,183000.00,,,,,,,,,,196000.00,,,,,,,,,,172000.00,,,,,,,,,,157000.00,,,,,,,,,,,,,,,,,,,,,,,,,194000.00,,,,210995.00,215673.00,219587.00,222747.00,225194.00,226999.00,228265.00,229123.00,229728.00,230248.00,230831.00,231574.00,232490.00,233496.00,234455.00,235271.00,235912.00,236443.00,236974.00,237657.00,238593.00,239841.00,241345.00,242949.00,244433.00,245646.00,246523.00,247128.00,247589.00,248101.00,248796.00,249716.00,250809.00,252017.00,253244.00,254419.00,255532.00,256602.00,257621.00,258588.00,259501.00,260351.00,261136.00,261885.00,262637.00,263416.00,264237.00,265088.00,265941.00,266758.00,267511.00,268192.00,268813.00,269389.00,269947.00,270503.00,271062.00,271618.00,272180.00,272750.00,273331.00,273925.00,274530.00,275141.00
Belarus,,,,,,,,,,,,,,,,,,,2355081.00,,,,,,,,,,,,,,,,,,,,2355081.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7745003.00,7717670.00,7710974.00,7724055.00,7755530.00,7803500.00,7865511.00,7938588.00,8019355.00,8104231.00,8190006.00,8274466.00,8356938.00,8438517.00,8521413.00,8607003.00,8695396.00,8785093.00,8874033.00,8959479.00,9039503.00,9113454.00,9181971.00,9246050.00,9307285.00,9367004.00,9425089.00,9481560.00,9538046.00,9596589.00,9658500.00,9724106.00,9792555.00,9862430.00,9931687.00,9998503.00,10062440.00,10122880.00,10177584.00,10223861.00,10259700.00,10284522.00,10298479.00,10301336.00,10293127.00,10274231.00,10244354.00,10204382.00,10157409.00,10107518.00,10057810.00,10009810.00,9963383.00,9917927.00,9872110.00,9825102.00,9776823.00,9728228.00,9680690.00,9636016.00,9595421.00,9559441.00,9527498.00,9498290.00
Belgium,2000000.00,,,,,,,,,,,,,,,,,,3138137.00,,,,,,,,,,,,,,,,,,,,3434000.00,3464000.00,3495000.00,3526000.00,3557000.00,3589000.00,3620000.00,3652000.00,3685000.00,3717000.00,3750000.00,3782000.00,3814000.00,3846000.00,3879000.00,3912000.00,3945000.00,3978000.00,4012000.00,4046000.00,4080000.00,4115000.00,4151000.00,4187000.00,4223000.00,4259000.00,4296000.00,4333000.00,4371000.00,4408000.00,4449000.00,4477000.00,4506000.00,4534000.00,4563000.00,4592000.00,4621000.00,4651000.00,4680000.00,4710000.00,4740000.00,4774000.00,4809000.00,4844000.00,4879000.00,4915000.00,4950000.00,4986000.00,5023000.00,5029000.00,5096000.00,5137000.00,5178000.00,5219000.00,5261000.00,5303000.00,5345000.00,5394000.00,5442000.00,5492000.00,5541000.00,5606000.00,5673000.00,5740000.00,5807000.00,5876000.00,5919000.00,5962000.00,6007000.00,6051000.00,6096000.00,6164000.00,6231000.00,6300000.00,6370000.00,6439000.00,6494000.00,6548000.00,6604000.00,6662000.00,6719000.00,6801000.00,6903000.00,6997000.00,7086000.00,7175000.00,7258000.00,7338000.00,7411000.00,7478000.00,7498000.00,7517000.00,7590000.00,7666000.00,7723000.00,7759000.00,7762000.00,7729000.00,7660000.00,7628000.00,7552000.00,7504000.00,7571000.00,7635000.00,7707000.00,7779000.00,7844000.00,7904000.00,7968000.00,8032000.00,8076000.00,8126000.00,8186000.00,8231000.00,8262000.00,8288000.00,8315000.00,8346000.00,8374000.00,8392000.00,8346000.00,8276000.00,8247000.00,8242000.00,8291000.00,8339000.00,8367000.00,8450000.00,8557000.00,8614000.00,8628489.00,8665736.00,8710135.00,8759521.00,8812159.00,8866744.00,8922420.00,8978760.00,9035709.00,9093483.00,9152271.00,9211920.00,9271655.00,9329967.00,9384939.00,9435244.00,9479970.00,9519500.00,9555402.00,9590007.00,9624908.00,9660688.00,9696539.00,9730978.00,9761867.00,9787677.00,9808403.00,9824685.00,9836487.00,9843898.00,9847297.00,9846320.00,9841800.00,9836784.00,9835279.00,9840123.00,9852488.00,9871551.00,9895654.00,9922158.00,9949019.00,9976325.00,10004469.00,10032084.00,10057529.00,10079873.00,10098192.00,10113392.00,10128653.00,10148371.00,10175684.00,10211264.00,10254025.00,10303108.00,10356993.00,10414209.00,10474993.00,10538758.00,10602167.00,10660938.00,10712066.00,10754056.00,10787788.00,10815599.00
Belize,,,,,,,,,,,,,,,,,,,25526.00,,,,,,,,,,,,,,,,,,,,25526.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26000.00,,,,,,,,,,25000.00,,,,,,,,,,27000.00,,,,,,,,,,31000.00,,,,,,,,,,37000.00,,,,,,,,,,40000.00,,,,,,,,,,45000.00,,,,,,,,,,51000.00,,,,,,,,,,,,,,,59000.00,,,,68918.00,71147.00,73295.00,75437.00,77630.00,79909.00,82294.00,84781.00,87354.00,89981.00,92633.00,95294.00,97972.00,100707.00,103555.00,106546.00,109704.00,112987.00,116283.00,119435.00,122336.00,124973.00,127389.00,129600.00,131642.00,133562.00,135334.00,137009.00,138806.00,141014.00,143829.00,147358.00,151535.00,156171.00,160991.00,165792.00,170504.00,175192.00,179952.00,184935.00,190241.00,195895.00,201832.00,207962.00,214153.00,220311.00,226403.00,232446.00,238457.00,244471.00,250512.00,256582.00,262667.00,268760.00,274855.00,280947.00,287035.00,293124.00,299237.00,305398.00,311627.00,317928.00,324292.00,330721.00
Benin,,,,,,,,,,,,,,,,,,,636559.00,,,,,,,,,,,,,,,,,,,,636559.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2255222.00,2258097.00,2264492.00,2274125.00,2286767.00,2302243.00,2320433.00,2341271.00,2364737.00,2390851.00,2419644.00,2451123.00,2485248.00,2521922.00,2561022.00,2602490.00,2646310.00,2692610.00,2741672.00,2793872.00,2849508.00,2908713.00,2971515.00,3037990.00,3108179.00,3182130.00,3259918.00,3341618.00,3427274.00,3516917.00,3610578.00,3708675.00,3811326.00,3917941.00,4027682.00,4140176.00,4254522.00,4371470.00,4494242.00,4627194.00,4773137.00,4934077.00,5108335.00,5290562.00,5473217.00,5651141.00,5821985.00,5988093.00,6154708.00,6329476.00,6517810.00,6721337.00,6937985.00,7164976.00,7397985.00,7633757.00,7871707.00,8112573.00,8355980.00,8601771.00,8849892.00,9099922.00,9351838.00,9606534.00
Bermuda,,8774.00,,,,,,,,,,,,,,,,,9692.00,,,,,,,,,,,,,,,,,,,,,,10000.00,,,,,,,,,,,9125.00,8118.00,,,,,,,,,10000.00,,,,,,,,11000.00,,,,,,,,,,12000.00,,,,,,,,,,12000.00,,,,,,,,,,14000.00,,,,,,,,,,15000.00,,,,,,,,,,18000.00,,,,,,,,,,19000.00,,,,,,,,,,20000.00,,,,,,,,,,28000.00,,,,,,,,31000.00,,,,,,,,,,,37260.00,37793.00,38424.00,39122.00,39865.00,40637.00,41426.00,42228.00,43041.00,43868.00,44713.00,45573.00,46436.00,47286.00,48092.00,48839.00,49516.00,50128.00,50690.00,51230.00,51765.00,52301.00,52831.00,53347.00,53832.00,54278.00,54682.00,55051.00,55396.00,55730.00,56064.00,56400.00,56739.00,57084.00,57441.00,57812.00,58201.00,58606.00,59016.00,59416.00,59795.00,60150.00,60483.00,60799.00,61104.00,61405.00,61701.00,61990.00,62275.00,62555.00,62834.00,63112.00,63388.00,63655.00,63905.00,64130.00,64328.00,64502.00,64657.00,64802.00,64941.00,65077.00,65208.00,65335.00
Bhutan,,,,,,,,,,,,,,,,,,,89989.00,,,,,,,,,,,,,,,,,,,,89989.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168377.00,174400.00,180287.00,186067.00,191769.00,197421.00,203054.00,208696.00,214379.00,220133.00,225993.00,232000.00,238201.00,244653.00,251419.00,258559.00,266072.00,274000.00,282495.00,291747.00,301879.00,312929.00,324815.00,337370.00,350365.00,363603.00,377068.00,390732.00,404375.00,417734.00,430633.00,442648.00,453793.00,464831.00,476846.00,490438.00,506423.00,524133.00,540918.00,553157.00,558500.00,555747.00,546356.00,533895.00,523417.00,518584.00,520529.00,528222.00,540507.00,555377.00,571262.00,588050.00,606024.00,624431.00,642400.00,659293.00,674681.00,688581.00,701363.00,713665.00,725940.00,738267.00,750443.00,762313.00
Bolivia,,,,,,,,,,,,,,,,,,,1100000.00,,,,,,,,,,,,,,,,,,,,1100000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1374000.00,,,,,,,,,,,,,,,,,,,,1495000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1696000.00,1710000.00,1723000.00,1737000.00,1751000.00,1765000.00,1779000.00,1793000.00,1808000.00,1822000.00,1837000.00,1851000.00,1866000.00,1881000.00,1915000.00,1951000.00,1986000.00,2023000.00,2060000.00,2098000.00,2136000.00,2161000.00,2186000.00,2212000.00,2237000.00,2263000.00,2289000.00,2316000.00,2343000.00,2370000.00,2397000.00,2425000.00,2453000.00,2482000.00,2511000.00,2540000.00,2569000.00,2599000.00,2629000.00,2659000.00,2690000.00,2721000.00,2753000.00,2785000.00,2817000.00,2850000.00,2883000.00,2916000.00,2950000.00,2984000.00,2713630.00,2767960.00,2824538.00,2883362.00,2944416.00,3007667.00,3073070.00,3140563.00,3210075.00,3281534.00,3354895.00,3430160.00,3507408.00,3586804.00,3668568.00,3752892.00,3839751.00,3929192.00,4021551.00,4117259.00,4216572.00,4319564.00,4426012.00,4535500.00,4647442.00,4761344.00,4877275.00,4995172.00,5114274.00,5233624.00,5352649.00,5471025.00,5589245.00,5708585.00,5830816.00,5957291.00,6088253.00,6223523.00,6363470.00,6508417.00,6658462.00,6813834.00,6974168.00,7138204.00,7304230.00,7470925.00,7637622.00,7804333.00,7971237.00,8138802.00,8307248.00,8476709.00,8646659.00,8815911.00,8982917.00,9146655.00,9306660.00,9463497.00,9618466.00,9773441.00,9929849.00,10088108.00,10248042.00,10409761.00
Bosnia and Herzegovina,,,,,,,,,,,,,,,,,,,851806.00,,,,,,,,,,,,,,,,,,,,851806.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2661293.00,2720515.00,2779107.00,2836208.00,2891241.00,2943905.00,2994194.00,3042383.00,3088980.00,3134654.00,3180020.00,3225391.00,3270585.00,3314827.00,3357005.00,3396402.00,3432671.00,3466307.00,3498470.00,3530780.00,3564389.00,3599885.00,3636930.00,3674638.00,3711662.00,3747109.00,3780559.00,3812557.00,3844329.00,3877598.00,3913536.00,3949509.00,3984259.00,4021590.00,4066739.00,4121595.00,4194370.00,4279632.00,4349682.00,4367069.00,4308197.00,4157485.00,3931372.00,3677379.00,3462032.00,3332098.00,3305672.00,3365616.00,3480285.00,3601438.00,3693698.00,3748370.00,3775883.00,3782717.00,3781358.00,3781001.00,3781588.00,3779034.00,3774164.00,3767683.00,3760149.00,3752228.00,3744235.00,3735880.00
Botswana,,,,,,,,,,,,,,,,,,,121000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121000.00,,,,,,,125000.00,,,,,,,,,,153000.00,,,,,,,,,,,,,,,266000.00,,,,,,,,,,296000.00,,,,412533.00,425268.00,437177.00,448428.00,459195.00,469656.00,479998.00,490411.00,501090.00,512228.00,523997.00,536540.00,549953.00,564277.00,579518.00,595697.00,612903.00,631226.00,650676.00,671247.00,692959.00,715745.00,739683.00,765101.00,792432.00,821942.00,853774.00,887716.00,923234.00,959584.00,996211.00,1032889.00,1069707.00,1106802.00,1144442.00,1182803.00,1221790.00,1261235.00,1301146.00,1341540.00,1382371.00,1423570.00,1464924.00,1506037.00,1546414.00,1585637.00,1623704.00,1660538.00,1695587.00,1728179.00,1757925.00,1784449.00,1808103.00,1830127.00,1852243.00,1875673.00,1900905.00,1927540.00,1954822.00,1981576.00,2006945.00,2030738.00,2053237.00,2074616.00
Brazil,1250000.00,,,,,,,,,,,,,,,,,,3639636.00,,,,,,,,,,,,,,,,,,,,4507000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7234000.00,,,,,,,,,,,,,,,,,,,,9797000.00,9980000.00,10167000.00,10358000.00,10552000.00,10749000.00,10951000.00,11156000.00,11365000.00,11578000.00,11794000.00,12015000.00,12240000.00,12470000.00,12703000.00,12941000.00,13183000.00,13430000.00,13682000.00,13938000.00,14199000.00,14539000.00,14886000.00,15242000.00,15607000.00,15980000.00,16362000.00,16753000.00,17154000.00,17564000.00,17984000.00,18392000.00,18782000.00,19180000.00,19587000.00,20003000.00,20427000.00,20860000.00,21303000.00,21754000.00,22216000.00,22687000.00,23168000.00,23660000.00,24161000.00,24674000.00,25197000.00,25732000.00,26277000.00,26835000.00,27404000.00,27969000.00,28542000.00,29126000.00,29723000.00,30332000.00,30953000.00,31587000.00,32234000.00,32894000.00,33568000.00,34256000.00,34957000.00,35673000.00,36404000.00,37150000.00,37911000.00,38687000.00,39480000.00,40289000.00,41114000.00,42069000.00,43069000.00,44093000.00,45141000.00,46215000.00,47313000.00,48438000.00,49590000.00,50769000.00,53974725.00,55669001.00,57422674.00,59215974.00,61036582.00,62879616.00,64748101.00,66652501.00,68609363.00,70639029.00,72758801.00,74975656.00,77279855.00,79642214.00,82021855.00,84388983.00,86735163.00,89068235.00,91394916.00,93727990.00,96078304.00,98445131.00,100828667.00,103242395.00,105703409.00,108224080.00,110804816.00,113442106.00,116138507.00,118895875.00,121711864.00,124588432.00,127514673.00,130459023.00,133380123.00,136246764.00,139049440.00,141791325.00,144470377.00,147088677.00,149650206.00,152146887.00,154582103.00,156985824.00,159398558.00,161848162.00,164342524.00,166869168.00,169409713.00,171936271.00,174425387.00,176877135.00,179289227.00,181633074.00,183873377.00,185986964.00,187958211.00,189798070.00,191543237.00,193246610.00,194946470.00,196655014.00,198360943.00,200050487.00
British Virgin Islands,,,,,,,,,,,,,,,,,,,6700.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6700.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6700.00,,,,,,,,,,5300.00,,,,,,,,,,4600.00,,,,,,,,,,4900.00,,,,,,,,,,5600.00,,,,,,,,,,5100.00,,,,,,,,,,,,,,,,,,,,,,,,,6500.00,,,,7441.00,7501.00,7548.00,7586.00,7623.00,7661.00,7706.00,7759.00,7828.00,7911.00,8015.00,8139.00,8283.00,8444.00,8621.00,8808.00,9007.00,9216.00,9426.00,9626.00,9810.00,9978.00,10134.00,10272.00,10389.00,10484.00,10552.00,10604.00,10671.00,10798.00,11013.00,11326.00,11727.00,12205.00,12743.00,13324.00,13951.00,14618.00,15290.00,15926.00,16491.00,16970.00,17371.00,17724.00,18070.00,18440.00,18844.00,19270.00,19702.00,20117.00,20499.00,20844.00,21156.00,21446.00,21721.00,21990.00,22253.00,22511.00,22762.00,23007.00,23245.00,23478.00,23705.00,23928.00
Brunei,,,,,,,,,,,,,,,,,,,2128.00,,,,,,,,,,,,,,,,,,,,2128.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5931.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22000.00,,,,,,,,,,26000.00,,,,,,,,,,30000.00,,,,,,,,,,,,,,,,41000.00,,,48001.00,51070.00,54083.00,57085.00,60113.00,63194.00,66348.00,69587.00,72916.00,76335.00,79846.00,83458.00,87192.00,91088.00,95191.00,99536.00,104130.00,108968.00,114068.00,119440.00,125088.00,131010.00,137181.00,143548.00,150039.00,156595.00,163208.00,169865.00,176488.00,182986.00,189300.00,195394.00,201301.00,207122.00,213002.00,219050.00,225288.00,231700.00,238305.00,245112.00,252125.00,259357.00,266794.00,274371.00,282000.00,289614.00,297188.00,304726.00,312216.00,319654.00,327036.00,334348.00,341585.00,348771.00,355943.00,363123.00,370317.00,377513.00,384695.00,391837.00,398920.00,405938.00,412892.00,419772.00
Bulgaria,1250000.00,,,,,,,,,,,,,,,,,,1992320.00,,,,,,,,,,,,,,,,,,,,2187000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2500000.00,,,,,,,,,,,,,,,,,,,,2586000.00,,,,,,,,,,,,,,,,,,,,3445000.00,,,,,,,,,,4000000.00,,,,,,,,,,4520000.00,,,4720000.00,,,,,,,5072000.00,5148000.00,5255000.00,5365000.00,5476000.00,5590000.00,5705000.00,5798000.00,5873000.00,5950000.00,6027000.00,6106000.00,6186000.00,6267000.00,6349000.00,6415000.00,6469000.00,6514000.00,6564000.00,6614000.00,6666000.00,6715000.00,6771000.00,6828000.00,6885000.00,6942000.00,7000000.00,7064000.00,7130000.00,7195000.00,7250999.00,7282560.00,7324411.00,7375320.00,7433978.00,7499009.00,7568951.00,7642268.00,7717389.00,7792759.00,7867008.00,7939132.00,8008652.00,8075674.00,8140705.00,8204095.00,8265527.00,8324589.00,8381450.00,8436396.00,8489572.00,8541136.00,8590839.00,8637941.00,8681449.00,8720706.00,8754869.00,8784175.00,8810299.00,8835614.00,8861536.00,8888449.00,8914880.00,8938068.00,8954236.00,8960417.00,8956687.00,8943245.00,8917563.00,8876627.00,8818915.00,8743034.00,8651284.00,8550495.00,8449971.00,8356624.00,8273011.00,8198008.00,8130284.00,8067041.00,8006158.00,7947761.00,7892666.00,7840117.00,7789180.00,7739115.00,7689520.00,7640283.00,7591322.00,7542674.00,7494332.00,7446135.00,7397873.00,7349462.00
Burkina Faso,,,,,,,,,,,,,,,,,,,1665421.00,,,,,,,,,,,,,,,,,,,,1665421.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4284459.00,4326475.00,4371948.00,4421583.00,4475785.00,4534650.00,4597951.00,4665157.00,4735491.00,4808018.00,4881947.00,4956921.00,5033296.00,5112252.00,5195464.00,5284154.00,5378861.00,5479285.00,5584807.00,5694428.00,5807492.00,5923949.00,6044303.00,6169133.00,6299238.00,6435274.00,6577502.00,6726016.00,6881106.00,7043049.00,7212088.00,7388473.00,7572382.00,7763888.00,7963009.00,8169792.00,8384383.00,8606963.00,8837666.00,9076631.00,9323996.00,9580035.00,9844931.00,10118634.00,10401025.00,10692138.00,10992170.00,11301608.00,11621159.00,11951701.00,12294012.00,12648474.00,13015435.00,13395599.00,13789736.00,14198463.00,14622202.00,15061127.00,15515258.00,15984479.00,16468714.00,16967845.00,17481984.00,18011507.00
Burundi,,,,,,,,,,,,,,,,,,,899097.00,,,,,,,,,,,,,,,,,,,,899097.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2456300.00,2504993.00,2550737.00,2595383.00,2640339.00,2686568.00,2734574.00,2784417.00,2835768.00,2888007.00,2940498.00,2992893.00,3045392.00,3098852.00,3154474.00,3212864.00,3275465.00,3341476.00,3406650.00,3465190.00,3513499.00,3549864.00,3577187.00,3602204.00,3634284.00,3680401.00,3742452.00,3819115.00,3910124.00,4014190.00,4129997.00,4257303.00,4395560.00,4542467.00,4695065.00,4850597.00,5008201.00,5166403.00,5321108.00,5467413.00,5601720.00,5724030.00,5835071.00,5933293.00,6017127.00,6086751.00,6140258.00,6181493.00,6223515.00,6283662.00,6374347.00,6499653.00,6656071.00,6838764.00,7039534.00,7251424.00,7474363.00,7707781.00,7943385.00,8170853.00,8382849.00,8575172.00,8749387.00,8911183.00
Cambodia,,,,,,,,,,,,,,,,,,,2090000.00,,,,,,,,,,,,,,,,,,,,2090000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2340000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3070000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4345800.00,4457418.00,4555803.00,4648644.00,4741920.00,4839899.00,4945074.00,5058226.00,5178625.00,5304357.00,5433306.00,5564215.00,5697598.00,5836139.00,5983575.00,6141404.00,6310320.00,6485769.00,6657435.00,6811663.00,6937996.00,7039481.00,7118136.00,7162333.00,7157572.00,7097800.00,6972559.00,6796368.00,6618684.00,6506208.00,6505693.00,6636869.00,6883519.00,7211815.00,7570081.00,7919802.00,8250479.00,8571130.00,8885701.00,9203893.00,9531928.00,9868226.00,10205755.00,10539239.00,10862069.00,11169233.00,11458858.00,11731187.00,11986128.00,12224414.00,12446949.00,12653684.00,12845222.00,13024171.00,13193961.00,13357574.00,13515884.00,13669857.00,13822644.00,13977903.00,14138255.00,14305183.00,14478320.00,14656016.00
Cameroon,,,,,,,,,,,,,,,,,,,1860054.00,,,,,,,,,,,,,,,,,,,,1860054.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2547668.00,,,,,3023000.00,,,,,3241694.00,,,,,,,,,,,,,,4466497.00,4549464.00,4634190.00,4720787.00,4809464.00,4900528.00,4994394.00,5091573.00,5192659.00,5298296.00,5409083.00,5525481.00,5647721.00,5775774.00,5909450.00,6048706.00,6193834.00,6345309.00,6503500.00,6668834.00,6841763.00,7022124.00,7210272.00,7407756.00,7616558.00,7837926.00,8072879.00,8320635.00,8578425.00,8842355.00,9109727.00,9379109.00,9651552.00,9929831.00,10218016.00,10518855.00,10832919.00,11158600.00,11493770.00,11835344.00,12180819.00,12529904.00,12882506.00,13236573.00,13589699.00,13940337.00,14287475.00,14631908.00,14976200.00,15324051.00,15678269.00,16039737.00,16408085.00,16783366.00,17165267.00,17553589.00,17948395.00,18350022.00,18758778.00,19175028.00,19598889.00,20030362.00,20468943.00,20913595.00
Canada,200000.00,,,,,,,,,,,,,,,,,,645526.00,,,,,,,,,,,,,,,,,,,,816000.00,,,,,,,,,,1169000.00,,,,,,,,,,1697000.00,,,,,,,,,,2485000.00,,,,,,,,,,3369000.00,,,,,,,,,,3781000.00,3801000.00,3870000.00,3943000.00,4012000.00,4071000.00,4128000.00,4184000.00,4244000.00,4312000.00,4384000.00,4451000.00,4503000.00,4560000.00,4617000.00,4666000.00,4711000.00,4760000.00,4813000.00,4865000.00,4918000.00,4972000.00,5022000.00,5072000.00,5121000.00,5169000.00,5218000.00,5269000.00,5325000.00,5383000.00,5457000.00,5536000.00,5650000.00,5813000.00,5994000.00,6166000.00,6282000.00,6596000.00,6813000.00,6993000.00,7188000.00,7410000.00,7602000.00,7852000.00,8093000.00,8191000.00,8214000.00,8277000.00,8374000.00,8548000.00,8798000.00,9028000.00,9159000.00,9256000.00,9394000.00,9549000.00,9713000.00,9905000.00,10107000.00,10305000.00,10488000.00,10657000.00,10794000.00,10919000.00,11030000.00,11136000.00,11243000.00,11341000.00,11452000.00,11570000.00,11688000.00,11818000.00,11969000.00,12115000.00,12268000.00,12404000.00,12634000.00,12901000.00,13180000.00,13469000.00,13736997.00,14132558.00,14518772.00,14909614.00,15314040.00,15735988.00,16174093.00,16621974.00,17069068.00,17502043.00,17909009.00,18284009.00,18630957.00,18965320.00,19309343.00,19678005.00,20078135.00,20501867.00,20931716.00,21342600.00,21716855.00,22048431.00,22344104.00,22614673.00,22876657.00,23142272.00,23416090.00,23695198.00,23975639.00,24250641.00,24516277.00,24769849.00,25016047.00,25266950.00,25538860.00,25842588.00,26183106.00,26554540.00,26943398.00,27330298.00,27700854.00,28051725.00,28386162.00,28704519.00,29009032.00,29302092.00,29582222.00,29850242.00,30113972.00,30383823.00,30667365.00,30967236.00,31281727.00,31608562.00,31943605.00,32283413.00,32627978.00,32977334.00,33327954.00,33675448.00,34016593.00,34349561.00,34674708.00,34993747.00
Cape Verde,,,,,,,,,,,,,,,,,,,55716.00,,,,,,,,,,,,,,,,,,,,55716.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178064.00,181974.00,185568.00,188848.00,191854.00,194664.00,197395.00,200202.00,203267.00,206789.00,210933.00,215792.00,221343.00,227430.00,233809.00,240301.00,246724.00,253087.00,259610.00,266624.00,274282.00,282888.00,292150.00,300922.00,307657.00,311349.00,311403.00,308423.00,304077.00,300726.00,300047.00,302737.00,308230.00,315410.00,322560.00,328481.00,332775.00,335966.00,338857.00,342646.00,348165.00,355655.00,364727.00,374820.00,385101.00,394946.00,404166.00,412893.00,421203.00,429278.00,437238.00,445096.00,452740.00,460031.00,466784.00,472883.00,478267.00,483023.00,487371.00,491621.00,495999.00,500585.00,505335.00,510213.00
Cayman Islands,,,,,,,,,,,,,,,,,,,2439.00,,,,,,,,,,,,,,,,,,,,2439.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4300.00,,,,,,,,,,,,,,,,,,,,5600.00,,,,,,,,,,5300.00,,,,,,,,,,,,,,,,,,,,,,6700.00,,,,,,,6413.00,6265.00,6247.00,6335.00,6508.00,6742.00,7015.00,7307.00,7595.00,7862.00,8092.00,8277.00,8418.00,8524.00,8612.00,8701.00,8787.00,8875.00,9002.00,9216.00,9545.00,10004.00,10581.00,11253.00,11990.00,12764.00,13578.00,14432.00,15290.00,16110.00,16861.00,17524.00,18116.00,18702.00,19366.00,20172.00,21141.00,22253.00,23475.00,24752.00,26048.00,27363.00,28710.00,30074.00,31437.00,32792.00,34096.00,35361.00,36704.00,38284.00,40195.00,42501.00,45117.00,47815.00,50273.00,52268.00,53712.00,54679.00,55295.00,55763.00,56230.00,56729.00,57223.00,57708.00
